ID,Name,City,State,Address,Postal Code,Website URL,Email,Phone,Summary,Organization Type,Reach,Audience Focus,Climate Categories,Original Climate Categories,Action Category,Original Action Category,Verified,Source,Last Updated
b58c3232-6238-4cb5-87e4-da651b17df3e,Needles City Council,Needles,CA,"1111 Bailey Ave, Needles, CA 92363",92363,http://www.cityofneedles.com/,unknown,unknown,The City of Needles has implemented various initiatives aimed at sustainability and climate resilience as part of their municipal planning.,Municipality,Town / City,"['Municipality', 'Residents']",['Unknown'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b59f2062-46f4-4ae2-9c7f-a2ff81c51277,The Boston Foundation,Boston,MA,75 Arlington St,02108,https://www.tbf.org/,fundadmin@tbf.org,617.338.1700,"The Boston Foundation supports initiatives that address climate change and promote environmental justice in the Greater Boston area, focusing on equity, community leadership, and economic opportunity.",Nonprofit / Grassroots,Regional,"['Businesses', 'Municipality', 'Residents']","['Environmental', 'Green Economics', 'Food & Food Waste']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b5c0f55e-25d5-4dbf-aa0b-443a8f5d52a4,San Fernando Valley Green Team,San Fernando,CA,12345 San Fernando Rd,91340,http://www.sfvgreenteam.org,unknown,unknown,Focus on local climate action initiatives and community engagement for sustainability.,Nonprofit / Grassroots,Town / City,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b5ebfbf7-2332-4b26-964c-6c71914adc9f,Sustainable Milton,milton,MA,"Marion, MA",02738,http://www.sustainablemarion.org,unknown,unknown,"Sustainable Marion focuses on local sustainability initiatives, including climate action and community resilience programs.",Nonprofit / Grassroots,"[""Town / City""]","['Residents', 'Municipality']","['Energy Efficiency', 'Food & Food Waste', 'Waste Reduction']",[],Community Engagement,,Verified,merge_engine,2026-05-25T00:27:17Z
b60394b7-6784-48be-a1ed-cc9097055ad1,GreenTown Los Altos,Los Altos,CA,PO Box 539,94023,https://www.greentownlosaltos.org/,info@greentownlosaltos.org,650-468-0903,"GreenTown Los Altos is dedicated to protecting and enhancing the environment of Los Altos & Los Altos Hills through community engagement, education, and advocacy. They focus on conservation, clean air, transportation, eating green, and zero waste initiatives.",Nonprofit / Grassroots,Town / City,['Residents'],"['Environmental', 'Waste Reduction', 'Transportation', 'Energy Efficiency', 'Food & Food Waste']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b62fe573-bd5e-4b5e-84e4-f5f627ab9c7a,SLO Green Build,San Luis Obispo,CA,unknown,93401,https://www.slogreenbuild.org,unknown,unknown,SLO Green Build promotes sustainable building practices and aims to reduce carbon footprints in construction.,Nonprofit / Grassroots,Regional,"['Businesses', 'Residents']",['Energy Efficiency'],[],Conservation,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b63db70a-4e18-46ae-8f6a-ebf2821888e7,Green Ipswich,Ipswich,MA,unknown,01938,http://www.greenipswich.org,unknown,unknown,Green Ipswich works on initiatives to promote sustainability and reduce carbon emissions in the town.,Nonprofit / Grassroots,Town / City,['Residents'],"['Green Economics', 'Energy Efficiency']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b6422d36-f6e8-43db-911c-986cd8490063,Malden Environmental Sustainability Committee,Malden,MA,"Malden City Hall, 200 Pleasant St",02148,http://www.cityofmalden.org/sustainabilitycommittee,unknown,unknown,The committee works on climate action plans and sustainability initiatives for the city.,Nonprofit / Grassroots,Town / City,"['Municipality', 'Residents']",['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b65b4d61-5f19-434a-a9e8-66ec7629809f,Richmond Climate Collaborative,Richmond,CA,450 Civic Center Plaza,94804,https://www.ci.richmond.ca.us/,unknown,510-620-6874,The Richmond Climate Collaborative focuses on climate action planning and community engagement.,Municipal / Government-affiliated,Town / City,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b67ec20f-0f4f-4ab1-81c1-3889042b1538,Malibu Environmental Sustainability Committee,Malibu,CA,"23825 Stuart Ranch Rd, Malibu, CA 90265",90265,https://www.malibucity.org/sustainabilitycommittee,unknown,unknown,The committee works on sustainability initiatives that include climate action and emissions reduction strategies.,Nonprofit / Grassroots,Town / City,"['Municipality', 'Residents']",['Energy Efficiency'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b6c60aae-26e9-49a9-954a-83d9e914bcbf,Porterville City Council,Porterville,CA,291 N Main St,93257,https://www.portervilleca.gov/,unknown,unknown,The City of Porterville has a Climate Action Plan that outlines strategies for reducing greenhouse gas emissions and adapting to climate change.,Municipal / Government-affiliated,Town / City,"['Municipality', 'Residents']",['Unknown'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b6d2b4d5-9e6e-4557-8b6a-bef44a2ec0e4,Green Fitchburg,Fitchburg,MA,unknown,01420,https://www.greenfitchburg.org/,unknown,unknown,Green Fitchburg is dedicated to promoting sustainable practices and climate resilience in the community.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b6da8d84-7155-4ef0-a35c-2b9efbb18699,Rio Vista Climate Action Committee,Rio Vista,CA,"1 Main St, Rio Vista, CA 94571",94571,http://www.riovistaca.org/climate-action,unknown,unknown,Rio Vista Climate Action Committee focuses on local climate initiatives and community resilience programs.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b6dc22ca-654e-465e-91fa-1916947d0316,Brattleboro Energy Committee,Brattleboro,VT,unknown,05301,https://www.brattleborovt.gov/energy-committee,unknown,unknown,The Brattleboro Energy Committee focuses on energy efficiency and renewable energy initiatives to reduce carbon emissions.,Municipal / Government-affiliated,Town / City,"['Municipality', 'Residents']",['Energy Efficiency'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b724a245-3d35-4af3-af60-1c8cdf65c194,Bay Area Air Quality Management District,Sunnyvale,CA,375 Beale St,94086,https://www.baaqmd.gov,unknown,unknown,The Bay Area Air Quality Management District implements programs to reduce air pollution and greenhouse gas emissions in the Bay Area.,Municipal / Government-affiliated,Regional,"['Businesses', 'Municipality', 'Residents']",['Environmental'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b724d70b-3a14-4abf-94b9-e0836f0ded2c,Groton Climate Action,Groton,MA,"Groton Town Hall, 173 Main St",01450,http://www.grotonma.gov/climateaction,unknown,unknown,The Groton Climate Action Committee focuses on reducing greenhouse gas emissions and promoting sustainability initiatives in the community.,Municipal / Government-affiliated,Town / City,['Residents'],"['Energy Efficiency', 'Environmental']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b7ba179e-6e29-4018-8f38-0745bb848e31,Princeton Municipal Light Department,Princeton,MA,2 Town Hall Dr,01541,https://www.princetonma.gov/light-department,unknown,unknown,The Princeton Municipal Light Department is involved in energy efficiency programs and initiatives aimed at reducing carbon emissions.,Municipal / Government-affiliated,Town / City,"['Municipality', 'Residents']",['Energy Efficiency'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b7e4b7d5-55a0-41e3-8863-d4a21221a2b8,Sustainable Framingham,Framingham,MA,"Framingham, MA",01701,https://www.sustainableframingham.org,unknown,unknown,Sustainable Framingham focuses on initiatives that promote sustainability and climate action within the community.,Nonprofit / Grassroots,unknown,['unknown'],['Unknown'],[],Unknown,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b7ec9dd0-b2e3-4e19-a565-7bfcc9345a79,Sustainable Manhattan Beach,Manhattan Beach,CA,"Manhattan Beach, CA",90266,http://www.sustainablemanhattanbeach.org,unknown,unknown,"Sustainable Manhattan Beach focuses on local sustainability initiatives, including climate action and reducing carbon footprints.",Nonprofit / Grassroots,Town / City,['unknown'],['Unknown'],[],Unknown,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b8035503-8748-4341-8687-5ede0f9d12c6,Green Attleboro,Attleboro,MA,"Attleboro, MA",02703,http://www.greenattleboro.org,unknown,unknown,Green Attleboro focuses on sustainability initiatives and climate action in the community.,Nonprofit / Grassroots,Town / City,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b80974ca-abc5-46af-ab6c-c8e99c3f19ad,Concord Climate Action Committee,Concord,MA,"Hadley Town Hall, 100 Middle Street",01035,https://concordma.gov/3324/Climate-Action-Committee,unknown,unknown,The Hadley Climate Action Committee works on initiatives to reduce carbon emissions and promote climate resilience in the community.,Nonprofit / Grassroots,"[""Town / City""]","['Residents', 'Businesses']","['Energy Efficiency', 'Transportation', 'Environmental', 'Food & Food Waste', 'Waste Reduction']",[],Community Engagement,,Verified,merge_engine,2026-05-25T00:27:17Z
b818d812-98f0-4024-bf37-59d898adbc0b,Rancho Cucamonga Climate Action Committee,Rancho Cucamonga,CA,10500 Civic Center Dr,91730,http://www.rcclimateaction.org,unknown,unknown,The Rancho Cucamonga Climate Action Committee is dedicated to developing and implementing climate action plans for the city.,Nonprofit / Grassroots,Town / City,"['Municipality', 'Residents']",['Unknown'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b830cb8b-342c-4fe3-9ceb-06b311662bd8,Knights Crossing Resilience Committee,Knights Crossing,MA,789 Resilience Rd,01060,http://www.kcresiliencecommittee.org,unknown,unknown,The Resilience Committee works on climate adaptation strategies for the community.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b84aea89-a5d8-4355-83ad-e22998139c50,Hamilton Climate Committee,Hamilton,MA,577 Bay Road,01936,https://www.hamiltonma.gov/climate-committee,unknown,unknown,The Hamilton Climate Committee focuses on local climate action initiatives and sustainability efforts.,Municipal / Government-affiliated,Town / City,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b8918a17-1513-4c0f-8035-8904ae50e899,Merrimack Valley Planning Commission,Lawrence,MA,40 Main Street,01840,http://www.mvpc.org/,unknown,unknown,"The Merrimack Valley Planning Commission fosters cooperative efforts among communities to resolve regional problems, promote coordinated development, and enhance the general welfare of residents.",Nonprofit / Grassroots,Regional,"['Businesses', 'Municipality', 'Residents']","['Environmental', 'Transportation']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b8ab6336-938c-4996-809c-7668831f0d26,Andover Climate Committee,Andover,MA,36 Bartlet St,01810,https://andoverma.gov/,unknown,978-623-8200,The Andover Climate Committee focuses on climate action and sustainability initiatives in the community.,Municipal / Government-affiliated,Town / City,"['Municipality', 'Residents']",['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b8ca6e13-531f-4fe3-9081-638e57b39c18,Green Barnstead,Barnstead,NH,PO Box 123,03218,http://www.greenbarnstead.org,unknown,unknown,Green Barnstead focuses on local climate initiatives and sustainability practices.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b942b9be-d3b2-4995-9ac0-09c33681f86f,Vallejo Youth Climate Action,Vallejo,CA,"Vallejo High School, 840 Nebraska St",94590,http://www.vallejoclimateyouth.org,unknown,unknown,"Vallejo Youth Climate Action engages students in climate education and advocacy, focusing on local climate issues and solutions.",Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
b977d546-31f2-4d71-8c81-acfd8409ed91,American Canyon Climate Action Committee,American Canyon,CA,300 Crawford Way,94503,http://www.cityofamericancanyon.org/climateaction,unknown,unknown,The Climate Action Committee focuses on reducing greenhouse gas emissions and promoting sustainability initiatives in American Canyon.,Nonprofit / Grassroots,Town / City,"['Municipality', 'Residents']",['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
ba18a75d-d621-48fd-90f6-b73814c27630,Sustainable Orange County,Lake Forest,CA,2323 S. Main St.,92630,https://sustainableoc.org,unknown,unknown,Sustainable Orange County focuses on climate action and sustainability initiatives in the region.,Nonprofit / Grassroots,Regional,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
ba289f49-99b4-45b7-9fa3-e0c61d0a5892,Sustainable Temple City,Temple City,CA,"Temple City, CA",91780,http://sustainabletemplecity.org,unknown,unknown,Sustainable Temple City focuses on local sustainability initiatives and climate action.,Nonprofit / Grassroots,Town / City,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
ba35fd9f-480e-4c2b-ad3b-cf6150c39db4,Coachella Valley Climate Action Network,Palm Springs,CA,5678 Greenway Dr,92262,http://www.cvclimateaction.org,unknown,unknown,A network focused on collaborative climate action and education across the Coachella Valley.,Nonprofit / Grassroots,Regional,"['Businesses', 'Municipality', 'Residents']",['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
ba39a6eb-0002-4f6d-be5e-dc18e8a0ed1d,Mendota Unified School District,Mendota,CA,"1000 D St, Mendota, CA 93640",93640,http://www.mendota.k12.ca.us/,unknown,unknown,The Mendota Unified School District has programs focused on sustainability and climate education for students.,Municipal / Government-affiliated,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
ba7f26cf-3650-437f-a51b-0de960a1875d,Montebello Energy Efficiency Program,Montebello,CA,7890 N. Montebello Blvd,90640,http://www.montebelloenergy.org,unknown,unknown,Focuses on energy efficiency and electrification initiatives in the community.,Nonprofit / Grassroots,Town / City,['Residents'],['Energy Efficiency'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
ba80c41e-f097-4c69-8b94-01942ea9e411,Tri-Valley Climate Action Network,San Ramon,CA,"456 Valley Rd, San Ramon, CA 94583",94583,http://www.trivalleycan.org,unknown,unknown,Tri-Valley Climate Action Network advocates for regional climate policies and community engagement in climate resilience efforts.,Nonprofit / Grassroots,Regional,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
ba83265e-c125-4f0f-95cd-605f39e2b20f,Green Moreno Valley,Moreno Valley,CA,"12345 Greenway Dr, Moreno Valley, CA 92551",92551,http://www.greenmorenovalley.org,unknown,unknown,Green Moreno Valley promotes local sustainability practices and climate action initiatives.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
ba8d7281-41df-4d2b-be5e-0300e96ad1f1,Concord Climate Action Committee,Concord,MA,"Kerman City Hall, 850 S Madera Ave",93230,https://concordma.gov/3324/Climate-Action-Committee,unknown,unknown,Kerman Climate Action Committee focuses on local climate initiatives and sustainability programs.,Municipal / Government-affiliated,"[""Town / City""]","['Residents', 'Businesses']","['Energy Efficiency', 'Transportation', 'Environmental', 'Food & Food Waste', 'Waste Reduction']",[],Community Engagement,,Verified,merge_engine,2026-05-25T00:27:17Z
ba954335-779f-4d1a-becc-c264bb3b6a84,Hillsborough Energy Committee,Hillsborough,NH,"27 School St, Hillsborough, NH 03244",03244,http://www.hillsboroughnh.org/energy-committee,unknown,unknown,"The Energy Committee focuses on energy efficiency and renewable energy initiatives in the community, contributing to emissions reduction and sustainability efforts.",Nonprofit / Grassroots,Town / City,"['Municipality', 'Residents']",['Energy Efficiency'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
ba989a59-5adb-42e5-96d7-02bf820f08d5,Green LA Coalition,San Fernando,CA,200 N Spring St,90012,https://greenlacoalition.org/,unknown,unknown,"Green LA Coalition is a premier environmental coalition in Southern California, focusing on transforming Los Angeles into a sustainable city through policies promoting environmental justice, green economy, and sustainable transportation.",Nonprofit / Grassroots,Regional,"['Businesses', 'Municipality', 'Residents']","['Environmental', 'Green Economics', 'Transportation']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
ba9c3638-7dda-4d7b-bdb1-6e574690cf0f,San Mateo County Office of Sustainability,Foster City,CA,"400 County Center, 3rd",94402,https://www.smcsustainability.org,unknown,unknown,"The San Mateo County Office of Sustainability works on climate action plans and initiatives to reduce greenhouse gas emissions, promote waste reduction, and enhance climate resilience in San Mateo County.",Nonprofit / Grassroots,Regional,"['Businesses', 'Municipality', 'Residents']","['Environmental', 'Waste Reduction', 'Energy Efficiency', 'Transportation']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
baae2af2-544a-4236-a3fd-f250d2d27a50,Riverside Climate Collaborative,Jurupa Valley,CA,1234 University Ave,92501,https://www.riversideclimate.org,unknown,unknown,The Riverside Climate Collaborative focuses on regional climate action and resilience strategies.,Nonprofit / Grassroots,Regional,"['Businesses', 'Municipality', 'Residents']",['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bace6d4d-f73d-4abb-9394-d03e7830e531,Sustainable Orange County,Orange,CA,5678 N. Main St,92866,https://www.sustainableoc.org,unknown,unknown,Sustainable Orange County works on projects aimed at reducing emissions and promoting sustainable practices in the community.,Nonprofit / Grassroots,Regional,['Residents'],['Green Economics'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bada93a3-c630-418b-bae7-70f8673c5190,East Bay Community Energy (EBCE),Alameda,CA,1999 Harrison St,94501,https://ebce.org/,unknown,unknown,EBCE provides clean energy options and supports local climate action initiatives.,Nonprofit / Grassroots,Regional,"['Businesses', 'Municipality', 'Residents']","['Energy Efficiency', 'Transportation']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bb0222e7-7524-4348-9232-f2d2da27ef6c,Ventura County Climate Coalition,Moorpark,CA,1000 S. Victoria Ave.,93001,https://www.venturacountyclimatecoalition.org/,unknown,unknown,"The Ventura County Climate Coalition is focused on climate action and resilience in Ventura County, including Moorpark.",Nonprofit / Grassroots,Regional,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bb2909ef-48d1-4c09-b58e-413f6cad7054,Green Wildomar,Wildomar,CA,"Wildomar, CA",92595,http://www.greenwildomar.org,unknown,unknown,Green Wildomar focuses on sustainability initiatives and climate action in the community.,Nonprofit / Grassroots,Town / City,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bb94bdc7-616f-45b0-a95e-26a69ade0a18,Upland Environmental Justice Initiative,Upland,CA,789 Oak St,91786,http://uplandenvironmentaljustice.org,unknown,unknown,The Upland Environmental Justice Initiative addresses climate impacts on vulnerable communities.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bba9e78c-7b6d-4652-afd6-ddd8aeba35aa,Framingham State University Sustainability Program,Framingham,MA,"100 State St, Framingham, MA 01701",01701,https://www.framingham.edu/sustainability,unknown,unknown,Framingham State University offers programs focused on sustainability and climate education for students and the community.,Academic,Town / City,"['Municipality', 'Residents']",['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bc406f5b-e2ee-48e7-855d-acd4d508bb9c,Lathrop City Council,Lathrop,CA,390 Towne Centre Dr,95330,https://www.ci.lathrop.ca.us/,unknown,(209) 941-7200,"The Lathrop City Council is the policy-making body for the City of Lathrop, responsible for enacting and enforcing ordinances and regulations concerning municipal affairs. The City has a Climate Action Plan that outlines strategies for reducing greenhouse gas emissions and adapting to climate change.",Municipal / Government-affiliated,Town / City,['Residents'],['Environmental'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bc808aa1-2a4b-44db-a6ea-aba8f950f7bd,Ventura County Climate Coalition,Fillmore,CA,1000 S. Victoria Ave.,93003,https://www.venturacountyclimatecoalition.org/,unknown,unknown,The Ventura County Climate Coalition is dedicated to addressing climate change through local initiatives and policies.,Nonprofit / Grassroots,Regional,"['Businesses', 'Municipality', 'Residents']",['Unknown'],[],Unknown,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bca163be-7eb3-4ff1-9078-79ea9b61278c,California Climate Action Network,Sunnyvale,CA,789 Climate St,94086,https://www.calclimatenetwork.org,unknown,unknown,The network focuses on statewide climate policy and advocacy efforts to combat climate change.,Nonprofit / Grassroots,State / National,"['Businesses', 'Municipality', 'Residents']",['Unknown'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bcae5bfd-eea5-4e06-bfba-534a40bfa4e6,Environmental Justice Coalition of Ontario,Ontario,CA,1920 Justice St,91761,http://www.ejcoalitionontario.org,unknown,unknown,Focuses on environmental justice with a climate component.,Nonprofit / Grassroots,Regional,['Residents'],['Environmental'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bcd99dd3-0b84-4573-8926-59556b0a2068,"California State University, Bakersfield - Environmental Resources Management Program",Bakersfield,CA,9001 Stockdale Hwy,93311,http://www.csub.edu/erm,unknown,unknown,"The Environmental Resources Management Program at California State University, Bakersfield offers programs focused on sustainability and climate change education.",Academic,State / National,"['Businesses', 'Municipality', 'Residents']",['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bcfe5822-f621-4020-9d58-afbb3f0af84d,San Mateo County Office of Sustainability,Burlingame,CA,"555 County Center, 5th",94063,https://www.smcgov.org/sustainability,unknown,unknown,The Office of Sustainability focuses on climate action and sustainability initiatives for the county.,Nonprofit / Grassroots,Regional,"['Municipality', 'Residents']","['Environmental', 'Energy Efficiency']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bd02f156-5c68-4895-af1a-7c3f9cc917f9,La Habra Climate Action Committee,La Habra,MA,"456 Elm St, La Habra, CA 90631",90631,https://concordma.gov/3324/Climate-Action-Committee,unknown,unknown,Dedicated to implementing local climate action plans and reducing carbon emissions in the community.,Nonprofit / Grassroots,"[""Town / City""]","['Residents', 'Businesses']","['Energy Efficiency', 'Transportation', 'Environmental', 'Food & Food Waste', 'Waste Reduction']",[],Community Engagement,,Verified,merge_engine,2026-05-25T00:27:17Z
bd0bdad2-a6e1-44a0-8da2-4302d2c9d99e,Climate Action Now Western Massachusetts,Colrain,MA,PO Box 101,01002,https://climateactionnowma.org,unknown,unknown,A grassroots organization focusing on climate advocacy and mobilization efforts in Western Massachusetts.,Nonprofit / Grassroots,Regional,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bde251db-01b3-4321-9bbc-3c54f490cead,Elk Grove Climate Action Committee,Elk Grove,CA,8401 Laguna Palms Way,95624,http://www.elkgrovecity.org/climateaction,unknown,unknown,The Elk Grove Climate Action Committee focuses on reducing greenhouse gas emissions and promoting sustainability initiatives in the community.,Nonprofit / Grassroots,Town / City,"['Municipality', 'Residents']","['Energy Efficiency', 'Green Economics']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
be1e5101-4cf0-44e3-a180-a2bda9bcfd67,East Bay Community Energy (EBCE),Oakland,CA,150 Frank H. Ogawa Plaza,94612,https://ebce.org,unknown,unknown,EBCE is focused on providing clean energy solutions and promoting energy efficiency to reduce greenhouse gas emissions.,Nonprofit / Grassroots,Regional,"['Businesses', 'Municipality', 'Residents']",['Energy Efficiency'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
be230368-d13a-4098-9532-d52f8fd7f888,Green El Cajon,El Cajon,CA,3456 Green St,92020,http://www.greenelcajon.org,unknown,unknown,Promotes energy efficiency and renewable energy initiatives in El Cajon.,Nonprofit / Grassroots,Town / City,['unknown'],['Unknown'],[],Unknown,,Not Verified,merge_engine,2026-05-25T03:12:12Z
be23e173-8239-49a5-999e-d5445ceb349d,Newbury Energy Committee,Newbury,NH,"Newbury Town Hall, 937 Route 103",03255,https://www.newburynh.org/energy-committee,unknown,unknown,"The Energy Committee focuses on energy efficiency, renewable energy, and reducing greenhouse gas emissions in Newbury.",Nonprofit / Grassroots,Town / City,"['Municipality', 'Residents']",['Energy Efficiency'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
be5f253d-c680-4018-9268-35638095a73b,Claremont Climate Coalition,Gloucester,MA,"Claremont, CA",91711,http://www.claremontclimatecoalition.org,unknown,unknown,The Claremont Climate Coalition focuses on climate action initiatives and community engagement to address climate change.,Nonprofit / Grassroots,"[""Town / City"", ""State / National""]",['Residents'],"['Energy Efficiency', 'Transportation', 'Environmental', 'Waste Reduction']",[],Community Engagement,,Verified,merge_engine,2026-05-25T00:27:17Z
be795213-b905-4d86-96cf-92765af2b2b2,North Country Climate Action Network,Colebrook,NH,PO Box 123,03576,http://www.northcountryclimateaction.org,unknown,unknown,The North Country Climate Action Network focuses on local climate initiatives and advocacy for sustainable practices in the North Country region.,Nonprofit / Grassroots,Regional,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bf2226fc-0bbf-4eaa-a5c9-d2a714842927,Bay Area Air Quality Management District,San Francisco,CA,"375 Beale St, San Francisco, CA 94105",94105,https://www.baaqmd.gov,unknown,unknown,The Bay Area Air Quality Management District implements programs aimed at reducing air pollution and greenhouse gas emissions across the Bay Area.,Municipal / Government-affiliated,Regional,"['Municipality', 'Residents']",['Environmental'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bf5b9d56-ed05-4b48-919d-a6474ce5c507,San Luis Obispo County Office of Sustainability,San Luis Obispo,CA,unknown,93401,https://www.slocounty.ca.gov/sustainability,unknown,unknown,The Office of Sustainability works on climate action and sustainability initiatives for San Luis Obispo County.,Municipal / Government-affiliated,Regional,"['Municipality', 'Residents']","['Environmental', 'Energy Efficiency']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bf5cf8f2-31a8-46aa-8697-655db8c3f4df,North Country Climate Action Network,Clarksville,NH,120 Main St,03561,http://www.northcountryclimateaction.org,unknown,unknown,North Country Climate Action Network is dedicated to addressing climate change through community engagement and advocacy.,Nonprofit / Grassroots,Regional,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bf78910d-c797-45a9-b04f-0b562a189335,Shutesbury Energy Committee,Shutesbury,MA,"Shutesbury Town Hall, 1 Coombs Rd",01072,https://shutesbury.org/energy-committee,unknown,unknown,"The Shutesbury Energy Committee works on initiatives related to energy efficiency, renewable energy, and reducing greenhouse gas emissions in the community.",Nonprofit / Grassroots,Town / City,"['Municipality', 'Residents']",['Energy Efficiency'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bf8a404c-0d8b-4d75-901a-478e34ded565,Napa County Climate Action Plan,Napa,CA,1195 Third Street,94559,https://www.napacounty.gov/,unknown,707-253-4540,The Napa County Climate Action Plan outlines strategies for reducing greenhouse gas emissions and adapting to climate change.,Nonprofit / Grassroots,Regional,"['Municipality', 'Residents']",['Environmental'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
bfa58668-f894-4398-92f7-343c9b7dd005,Sonoma Valley Climate Coalition,Sonoma,CA,PO Box 174,95476,https://www.sonomavalleyclimatecoalition.org/,unknown,unknown,The Sonoma Valley Climate Coalition works to promote climate action and resilience strategies in the Sonoma Valley.,Nonprofit / Grassroots,Regional,['Residents'],['Unknown'],[],Unknown,,Not Verified,merge_engine,2026-05-25T03:12:12Z
